date,patch,matchtype,matchnum,team,side,victorydefeat,time,towersdestroyed,inhibitorsdestroyed,baronsslain,dragonsslain,riftheraldsslain,summoner,role,champion,kill,death,assist,largestkillingspree,largestmultikill,firstblood,totaldamagedealttochampions,physicaldamagedealttochampions,magicdamagedealttochampions,truedamagedealttochampions,totaldamagedealt,physicaldamagedealt,magicdamagedealt,truedamagedealt,largestcriticalstrike,totaldamagetoobjectives,totaldamagetoturrets,damagehealed,damagetaken,physicaldamagetaken,magicdamagetaken,truedamagetaken,wardsplaced,wardsdestroyed,stealthwardspurchased,controlwardspurchased,goldearned,goldspent,minionskilled,neutralminionskilled,neutralminionskilledinteamsjungle,neutralminionskilledinenemyjungle,kdaratio,killparticipation,damageperdeath,damageshare,damagepergold,goldadvantage,csadvantage,csperminute,visionscoreperhour
2021-01-30,11.2,clolr2,2,upper iowa university,red,defeat,23:51,0,0,0,0,0,NachoPrablem,support,Thresh,1,3,2,1,1,0,3.8,0.8,3,0,11.7,3.3,3.9,4.5,0,0,0,0.2,9.9,7.2,2,0.7,17,10,0,4,4.9,4.4,33,0,0,0,1,1,1.266666667,0.163090129,0.775510204,-2.2,0,1.38,77.99
2021-02-04,11.3,scrim,1,lindenwood university,blue,defeat,33:24,2,0,1,1,0,snickerpig,top,Mordekaiser,3,10,3,3,1,0,15.1,1.4,13.5,0.3,115.5,13.8,85.7,15.9,0,3.4,0.4,8.4,34.6,14.7,19,0.9,12,2,0,3,10.9,10.5,169,4,4,0,0.6,0.6,1.51,0.278084715,1.385321101,-0.3,9,5.18,30.54
2021-02-04,11.3,scrim,1,lindenwood university,blue,defeat,33:24,2,0,1,1,0,Litning Drincer,jungle,Udyr,3,8,5,2,1,0,9.9,3.8,5.4,0.7,160.6,55.9,97.7,7,0,14.6,0.6,14.3,37.2,23.2,13,1.1,4,13,0,4,10.8,10.4,24,157,113,5,1,0.8,1.2375,0.182320442,0.916666667,-3.1,-21,5.42,37.72
2021-02-04,11.3,scrim,1,lindenwood university,blue,defeat,33:24,2,0,1,1,0,LoL Coach Sam,mid,Yone,1,8,6,1,1,0,11.7,7.5,2.8,1.4,148.1,108.7,21.1,18.3,442,10.3,0.6,3.3,23.5,12.6,9.7,1.2,15,6,0,5,10.3,10.2,195,8,0,0,0.875,0.7,1.4625,0.215469613,1.13592233,-0.7,52,6.08,46.71
2021-02-04,11.3,scrim,1,lindenwood university,blue,defeat,33:24,2,0,1,1,0,h0gaboga,adc,Sivir,3,5,4,3,1,0,13.6,13.3,0,0.3,158.9,155.6,0,3.4,0,9,3.2,2.8,16.7,9.4,7,0.2,15,3,0,5,12.5,11.9,216,24,21,0,1.4,0.7,2.72,0.250460405,1.088,0.2,60,7.19,41.32
2021-02-04,11.3,scrim,1,lindenwood university,blue,defeat,33:24,2,0,1,1,0,Puzyri,support,Seraphine,0,6,6,0,0,0,4,0.6,3.3,0,12.9,2.2,10.7,0,0,1.8,0.2,4.8,13.3,5.3,7.7,0.3,14,4,0,4,6.6,6.5,11,0,0,0,1,0.6,0.666666667,0.073664825,0.606060606,-5.4,-48,0.33,39.52
2021-02-04,11.3,scrim,1,university of central missouri,red,victory,33:24,7,1,1,4,2,8 Bit Hypocrite,top,Malphite,4,2,13,3,1,0,16.1,2.5,13.6,0,118.3,43.6,71.5,3.2,23,11.6,3.2,3.6,15.3,6.9,8.1,0.3,12,2,0,2,11.2,10.8,164,0,0,0,8.5,0.459459459,8.05,0.162298387,1.4375,0.3,-9,4.91,28.74
2021-02-04,11.3,scrim,1,university of central missouri,red,victory,33:24,7,1,1,4,2,ipeeslow,jungle,Ekko,10,4,13,4,2,1,22.9,3.7,18.3,0.9,198,33.6,149.5,14.9,0,29.7,2.4,21.6,35,21.7,11.8,1.4,5,5,0,8,13.9,13.6,42,160,109,12,5.75,0.621621622,5.725,0.230846774,1.647482014,3.1,21,6.05,32.34
2021-02-04,11.3,scrim,1,university of central missouri,red,victory,33:24,7,1,1,4,2,Flygills,mid,Lux,2,1,26,2,1,0,22.4,1.2,20.4,0.8,98,15.6,79,3.4,0,6.8,1.8,1,8.5,5.5,2.8,0.2,14,2,0,3,11,9.9,143,8,0,8,28,0.756756757,22.4,0.225806452,2.036363636,0.7,-52,4.52,34.13
2021-02-04,11.3,scrim,1,university of central missouri,red,victory,33:24,7,1,1,4,2,Blown Apex Seals,adc,Jhin,9,0,15,9,2,0,16.2,14.4,1.5,0.4,124.9,112,12,1,953,17.8,2.4,2.5,6.4,5.6,0.8,0,14,6,0,3,12.3,10.7,160,20,5,0,#DIV/0!,0.648648649,#DIV/0!,0.163306452,1.317073171,-0.2,-60,5.39,41.32
2021-02-04,11.3,scrim,1,university of central missouri,red,victory,33:24,7,1,1,4,2,Venkaaril,support,Pantheon,12,3,14,4,2,0,21.6,19.5,0.6,1.5,65.6,56.9,0.6,8.1,0,8.7,0.3,3.6,15.9,10.5,4.6,0.8,32,18,0,9,12,10.6,51,8,4,0,8.666666667,0.702702703,7.2,0.217741935,1.8,5.4,48,1.77,105.99
2021-02-04,11.3,scrim,2,university of central missouri,blue,defeat,31:36,2,0,0,3,2,8 Bit Hypocrite,top,Maokai,1,5,8,1,1,0,19.3,2.2,17.2,0,102.1,20.7,75.8,5.6,18,5.7,1.7,8.5,29.5,17.7,9.7,2.1,10,5,0,2,8.6,8.3,152,0,0,0,1.8,0.642857143,3.86,0.279710145,2.244186047,-0.3,0,4.81,32.28
2021-02-04,11.3,scrim,2,university of central missouri,blue,defeat,31:36,2,0,0,3,2,ipeeslow,jungle,Kindred,10,7,4,5,2,1,16.8,12,2.6,2.2,186.7,132.9,26.8,27,610,29.8,1.7,16.8,28.7,20.2,7.5,1,14,7,0,11,13.2,12.7,44,154,115,4,2,1,2.4,0.243478261,1.272727273,0.6,2,6.27,60.76
2021-02-04,11.3,scrim,2,university of central missouri,blue,defeat,31:36,2,0,0,3,2,Flygills,mid,Galio,1,7,6,1,1,0,7.4,0.1,7.3,0,76.3,5.5,70.8,0,0,1.1,0.9,0.1,22.2,18.6,2.1,1.4,10,2,0,1,8.1,8,133,0,0,0,1,0.5,1.057142857,0.107246377,0.913580247,-9.3,-80,4.21,24.68
2021-02-04,11.3,scrim,2,university of central missouri,blue,defeat,31:36,2,0,0,3,2,Blown Apex Seals,adc,Ezreal,2,5,1,2,1,0,16,11.4,4.6,0,118.9,96.9,16.4,5.5,0,3.9,2.1,2.7,17.3,10.7,6,0.6,13,4,0,3,10.7,10,181,0,0,0,0.6,0.214285714,3.2,0.231884058,1.495327103,0.7,135,5.73,37.97
2021-02-04,11.3,scrim,2,university of central missouri,blue,defeat,31:36,2,0,0,3,2,Venkaaril,support,Senna,0,7,8,0,0,0,9.5,8.9,0,0.5,57.9,54.4,0,3.6,361,1.8,1.2,10.7,17.9,12.3,4.7,0.9,18,12,0,4,7.8,6.7,51,0,0,0,1.142857143,0.571428571,1.357142857,0.137681159,1.217948718,-2.1,-82,1.61,64.56
2021-02-04,11.3,scrim,2,lindenwood university,red,victory,31:36,7,2,2,2,0,snickerpig,top,Karma,0,6,7,0,0,0,8.6,2.9,5.7,0,104.5,20.8,57.8,25.9,0,7,2,8.2,24.4,12.9,10.8,0.6,12,5,0,5,8.9,8.6,139,13,0,4,1.166666667,0.225806452,1.433333333,0.097838453,0.966292135,0.3,0,4.81,41.77
2021-02-04,11.3,scrim,2,lindenwood university,red,victory,31:36,7,2,2,2,0,YoStone,jungle,Olaf,5,1,14,5,3,0,15.6,10.3,0.1,5.3,188.7,145.9,10.1,32.7,0,26.6,1.7,19.1,34.9,23.9,9.8,1.1,5,7,0,4,12.6,12.2,23,173,134,0,19,0.612903226,15.6,0.177474403,1.238095238,-0.6,-2,6.20,30.38
2021-02-04,11.3,scrim,2,lindenwood university,red,victory,31:36,7,2,2,2,0,VinaZz VI,mid,Jhin,22,2,4,18,3,0,27.5,23.1,3.8,0.7,177.9,167.8,7.9,2.3,1362,22.4,5.8,5,13.2,6.4,6.3,0.4,10,2,0,3,17.4,13.7,201,12,4,8,13,0.838709677,13.75,0.312855518,1.58045977,9.3,80,6.74,28.48
2021-02-04,11.3,scrim,2,lindenwood university,red,victory,31:36,7,2,2,2,0,MoonJuices,adc,Ashe,3,3,22,2,1,0,26.6,17.1,9.5,0,66,52.4,11.3,2.3,197,11,3.4,4,15.8,9.8,5.6,0.4,34,7,0,3,10,8.2,40,6,0,2,8.333333333,0.806451613,8.866666667,0.30261661,2.66,-0.7,-135,1.46,83.54
2021-02-04,11.3,scrim,2,lindenwood university,red,victory,31:36,7,2,2,2,0,Puzyri,support,Seraphine,1,2,21,1,1,0,9.6,1.1,8.4,0.1,69,11.5,57.2,0.3,0,7.6,2.5,11.9,11,7.2,3.6,0.1,10,1,0,3,9.9,9,129,4,0,0,11,0.709677419,4.8,0.109215017,0.96969697,2.1,82,4.21,26.58
2021-02-04,11.3,scrim,3,lindenwood university,blue,victory,26:36,11,3,1,3,2,snickerpig,top,Cho'Gath,5,4,15,3,2,0,15,2.4,10.5,2.2,126.4,26.2,76.5,23.8,15,20.7,4.3,6.4,27.8,14.7,9.9,3.3,9,4,0,3,12,9.4,148,22,0,5,5,0.740740741,3.75,0.221238938,1.25,5.5,57,6.39,36.09
2021-02-04,11.3,scrim,3,lindenwood university,blue,victory,26:36,11,3,1,3,2,Litning Drincer,jungle,Ivern,3,1,16,2,2,0,7.5,2.5,4.7,0.3,306.9,10.4,13.6,282.9,0,12.5,1.9,7.8,10.9,5.3,4.1,1.5,4,5,0,2,9,7.8,7,107,79,0,19,0.703703704,7.5,0.110619469,0.833333333,2.2,-2,4.29,24.81
2021-02-04,11.3,scrim,3,lindenwood university,blue,victory,26:36,11,3,1,3,2,VinaZz VI,mid,Yasuo,9,2,8,6,3,0,15.8,13.9,1.4,0.6,145.8,131,9.8,5,1425,12.2,3.9,5,13.5,5.2,5.5,2.8,9,2,0,2,13.3,10,209,4,4,0,8.5,0.62962963,7.9,0.233038348,1.187969925,6.3,97,8.01,29.32
2021-02-04,11.3,scrim,3,lindenwood university,blue,victory,26:36,11,3,1,3,2,MoonJuices,adc,Senna,10,1,12,5,3,1,22.5,19.1,0.5,2.9,104.9,88.3,2.9,13.7,431,16.6,4.3,10.7,14.7,9.1,3.5,2.1,10,4,0,2,12,9.1,152,8,0,0,22,0.814814815,22.5,0.331858407,1.875,4,15,6.02,36.09
2021-02-04,11.3,scrim,3,lindenwood university,blue,victory,26:36,11,3,1,3,2,ZenDofu,support,Karma,0,2,19,0,0,0,7,0.3,6.7,0,26.2,4.8,20,1.4,0,6.7,0.5,4.4,10.2,5.7,4.2,0.3,22,5,0,7,6.7,5.2,12,0,0,0,9.5,0.703703704,3.5,0.103244838,1.044776119,-1.1,-8,0.45,76.69
2021-02-04,11.3,scrim,3,university of central missouri,red,defeat,26:36,0,0,0,1,0,8 Bit Hypocrite,top,Ornn,1,5,5,1,1,0,10.6,3.9,6.7,0,64.6,33.1,31.5,0,8,1.8,1.1,0.4,21.7,11.4,8.4,1.9,9,1,0,2,6.5,6.2,111,2,0,0,1.2,0.6,2.12,0.190647482,1.630769231,-5.5,-57,4.25,27.07
2021-02-04,11.3,scrim,3,university of central missouri,red,defeat,26:36,0,0,0,1,0,ipeeslow,jungle,Olaf,0,6,5,0,0,0,9.8,7.6,0,2.2,96.3,78.1,6.3,11.9,0,5.9,0,8.8,26.9,17.6,7.1,2.3,8,7,0,9,6.8,6,8,108,96,0,0.833333333,0.5,1.633333333,0.176258993,1.441176471,-2.2,2,4.36,54.14
2021-02-04,11.3,scrim,3,university of central missouri,red,defeat,26:36,0,0,0,1,0,Flygills,mid,Galio,2,5,5,2,1,0,9.2,0.2,9,0,66.7,3.5,60.9,2.3,0,3,0,0.2,18.2,15.1,2.1,1.1,8,3,0,1,7,5.9,116,0,0,0,1.4,0.7,1.84,0.165467626,1.314285714,-6.3,-97,4.36,27.07
2021-02-04,11.3,scrim,3,university of central missouri,red,defeat,26:36,0,0,0,1,0,Blown Apex Seals,adc,Ashe,4,5,4,2,2,0,14.3,12.7,0.6,1,72.2,63.1,1,8.1,269,2.5,1.1,1.5,12.8,8.2,4.3,0.3,8,5,0,1,8,7.7,141,4,0,0,1.6,0.8,2.86,0.257194245,1.7875,-4,-15,5.45,31.58
2021-02-04,11.3,scrim,3,university of central missouri,red,defeat,26:36,0,0,0,1,0,Venkaaril,support,Seraphine,3,6,6,3,1,0,11.7,1,10.1,0.6,31.6,3.2,27.7,0.6,0,0.7,0.2,5.3,11.6,7.4,3.7,0.4,22,5,0,7,7.8,6.7,20,0,0,0,1.5,0.9,1.95,0.210431655,1.5,1.1,8,0.75,76.69
2021-02-05,11.3,scrim,1,lindenwood university,blue,victory,39:00,6,1,1,5,1,LoL Coach Sam,top,Renekton,7,4,8,3,1,1,17.3,15.1,2.1,0,190.1,185.6,3.6,0.9,0,11.1,4.6,10.7,36.5,19.6,13.5,3.4,17,5,0,5,16.2,14.3,249,4,4,0,3.75,0.681818182,4.325,0.192650334,1.067901235,1.5,-26,6.49,41.54
2021-02-05,11.3,scrim,1,lindenwood university,blue,victory,39:00,6,1,1,5,1,YoStone,jungle,Hecarim,1,6,12,1,1,0,10.4,7.6,2.3,0.5,194.5,162.5,16.3,15.8,12,26.5,0,18.2,38.1,23.9,12.4,1.8,14,7,0,11,12,11.5,28,171,122,8,2.166666667,0.590909091,1.733333333,0.115812918,0.866666667,-0.4,-19,5.10,49.23
2021-02-05,11.3,scrim,1,lindenwood university,blue,victory,39:00,6,1,1,5,1,VinaZz VI,mid,Diana,8,4,7,3,2,0,22.1,1.4,20.5,0.2,185.6,29.5,145.6,10.4,0,14.6,3.7,3,20.1,7,11.4,1.7,15,3,0,4,15.2,13.2,222,24,13,0,3.75,0.681818182,5.525,0.24610245,1.453947368,1.2,-26,6.31,33.85
2021-02-05,11.3,scrim,1,lindenwood university,blue,victory,39:00,6,1,1,5,1,MoonJuices,adc,Senna,6,6,13,5,4,0,28.1,24.2,0.7,3.2,184.9,160,2.2,22.7,262,21.8,4.4,12.4,20.7,8.3,10.9,1.5,13,12,0,1,15.1,13.7,238,4,0,0,3.166666667,0.863636364,4.683333333,0.312917595,1.860927152,-1.8,-65,6.21,40.00
2021-02-05,11.3,scrim,1,lindenwood university,blue,victory,39:00,6,1,1,5,1,ZenDofu,support,Seraphine,0,4,18,0,0,0,11.9,0.9,10.9,0,51.7,5,46.7,0,0,3.7,1.9,11.1,16,6.4,8.8,0.8,62,10,0,15,9.4,7.3,51,0,0,0,4.5,0.818181818,2.975,0.132516704,1.265957447,-1.5,34,1.31,133.85
2021-02-05,11.3,scrim,1,missouri university of science and technology,red,defeat,39:00,6,0,1,0,0,TheRedSquidward,top,Camille,4,3,5,3,2,0,19.3,12.8,1.1,5.4,193.8,159.5,1.1,33.3,0,12,7.9,6.5,23.7,15.7,7.2,0.8,16,9,0,3,14.7,14.7,270,9,0,1,3,0.375,6.433333333,0.19534413,1.31292517,-1.5,26,7.15,43.08
2021-02-05,11.3,scrim,1,missouri university of science and technology,red,defeat,39:00,6,0,1,0,0,PixFish,jungle,Nidalee,3,5,7,2,2,0,17,0.6,16.2,0.1,206.1,18,180.3,7.8,0,13.2,0,18.3,33.8,25.6,7.8,0.4,9,19,0,7,12.4,11.1,21,197,131,31,2,0.416666667,3.4,0.172064777,1.370967742,0.4,19,5.59,53.85
2021-02-05,11.3,scrim,1,missouri university of science and technology,red,defeat,39:00,6,0,1,0,0,Jack of 2 Trades,mid,Sylas,4,4,9,2,2,0,17.2,0.1,17,0.1,163.6,10.5,151.5,1.6,0,2.1,1.4,10.4,30.9,21.3,8.2,1.4,10,6,0,4,14,12.7,240,32,16,11,3.25,0.541666667,4.3,0.174089069,1.228571429,-1.2,26,6.97,30.77
2021-02-05,11.3,scrim,1,missouri university of science and technology,red,defeat,39:00,6,0,1,0,0,EpicFighter,adc,Lucian,10,6,4,6,1,0,23.2,20.3,0.9,2.1,265.6,225,5.1,35.5,740,18.7,6.9,9,25.7,14.4,10.9,0.4,7,10,0,0,16.9,17.1,295,12,8,4,2.333333333,0.583333333,3.866666667,0.234817814,1.372781065,1.8,65,7.87,26.15
2021-02-05,11.3,scrim,1,missouri university of science and technology,red,defeat,39:00,6,0,1,0,0,OG Dankster,support,Bard,3,4,16,2,1,0,22.1,1.7,18.9,1.5,37.9,3.8,32.6,1.5,92,5.1,1.2,11,20.2,13,6.3,0.9,47,10,0,5,10.9,10,17,0,0,0,4.75,0.791666667,5.525,0.223684211,2.027522936,1.5,-34,0.44,95.38
2021-02-05,11.3,scrim,2,missouri university of science and technology,blue,victory,41:07,11,3,0,5,1,TheRedSquidward,top,Camille,1,1,13,1,1,0,23.7,14.3,0.6,8.8,310.7,261.4,0.6,48.7,0,25,16.3,13,27,15.9,9.6,1.5,17,11,0,3,18.1,15.9,355,20,0,13,14,0.7,23.7,0.247648903,1.309392265,2.7,43,9.12,45.24
2021-02-05,11.3,scrim,2,missouri university of science and technology,blue,victory,41:07,11,3,0,5,1,PixFish,jungle,Rek'Sai,3,8,7,3,1,0,10.7,8.7,0,1.9,188,153.3,11.5,23.2,0,23.3,2.3,16.2,35.1,26.4,8.3,0.4,8,13,0,9,12.6,11.3,28,172,131,1,1.25,0.5,1.3375,0.111807732,0.849206349,-1.7,-36,4.86,43.78
2021-02-05,11.3,scrim,2,missouri university of science and technology,blue,victory,41:07,11,3,0,5,1,Jack of 2 Trades,mid,Galio,5,3,10,2,1,0,19.3,0.4,18.2,0.7,189.9,9.1,172.5,8.2,0,8.4,2.5,3,24.3,20.8,3.3,0.3,9,9,0,3,14.3,11.8,236,25,13,3,5,0.75,6.433333333,0.201671891,1.34965035,-0.2,-3,6.35,30.64
2021-02-05,11.3,scrim,2,missouri university of science and technology,blue,victory,41:07,11,3,0,5,1,EpicFighter,adc,Sivir,7,4,10,4,2,0,27.2,25.8,0.9,0.6,255.1,251.5,0.9,2.7,851,21.1,8,8.9,19.9,13.2,6.5,0.2,6,14,0,1,18.7,16.8,276,24,16,0,4.25,0.85,6.8,0.284221526,1.454545455,0.9,39,7.30,30.64
2021-02-05,11.3,scrim,2,missouri university of science and technology,blue,victory,41:07,11,3,0,5,1,OG Dankster,support,Gragas,4,7,12,2,1,1,14.8,1.4,12.3,1.1,44.3,5.9,27.9,10.4,0,8.1,0.7,8.9,27.9,19.3,8.1,0.5,40,10,0,7,10.6,9.5,37,4,4,0,2.285714286,0.8,2.114285714,0.154649948,1.396226415,1.3,1,1.00,83.18
2021-02-05,11.3,scrim,2,lindenwood university,red,defeat,41:07,3,0,2,2,1,LoL Coach Sam,top,Ornn,2,3,8,2,1,0,18.9,6,12.8,0.1,302.9,131.9,145,25.9,29,6.8,0,6.2,32,18.6,5.2,8.2,9,3,0,4,15.4,15.3,320,12,3,0,3.333333333,0.434782609,6.3,0.208609272,1.227272727,-2.7,-43,8.07,23.35
2021-02-05,11.3,scrim,2,lindenwood university,red,defeat,41:07,3,0,2,2,1,YoStone,jungle,Vi,5,4,10,3,1,0,17.9,16.8,0.7,0.4,258.6,232,12.8,13.7,0,44.1,0,12.9,30.1,20.5,6.1,3.5,10,10,0,9,14.3,13.1,28,208,142,5,3.75,0.652173913,4.475,0.197571744,1.251748252,1.7,36,5.74,42.32
2021-02-05,11.3,scrim,2,lindenwood university,red,defeat,41:07,3,0,2,2,1,VinaZz VI,mid,Orianna,3,4,10,3,2,0,11.5,1.1,10.3,0,179.1,15.1,162,2,0,16.7,1.2,3.2,19,8.9,9.6,0.5,13,8,0,5,14.5,14.4,244,20,20,0,3.25,0.565217391,2.875,0.126931567,0.793103448,0.2,3,6.42,37.94
2021-02-05,11.3,scrim,2,lindenwood university,red,defeat,41:07,3,0,2,2,1,MoonJuices,adc,Samira,12,4,8,5,3,0,35.1,29.9,4.2,1.1,226.7,202.6,21.6,2.5,1040,20.5,3.5,7.7,29.6,20.6,8.3,0.7,17,6,0,4,17.8,16.9,253,8,8,0,5,0.869565217,8.775,0.387417219,1.971910112,-0.9,-39,6.35,39.40
2021-02-05,11.3,scrim,2,lindenwood university,red,defeat,41:07,3,0,2,2,1,ZenDofu,support,Rakan,1,5,16,1,1,0,7.2,1.5,5.1,0.5,24.9,7.1,10.2,7.6,0,5.3,0.5,4.9,15.9,10.3,5.5,0.1,77,5,0,16,9.3,8.4,36,4,0,0,3.4,0.739130435,1.44,0.079470199,0.774193548,-1.3,-1,0.97,143.01
2021-02-05,11.3,scrim,3,lindenwood university,blue,defeat,35:26,1,0,0,2,1,LoL Coach Sam,top,Karma,4,4,3,3,1,0,5.9,0.7,5.2,0,107,20.8,84.7,1.4,0,6,0.1,3.8,19.5,12.6,5.5,1.4,15,6,0,8,11,10.6,195,4,0,0,1.75,0.466666667,1.475,0.100682594,0.536363636,-5.3,-108,5.62,49.11
2021-02-05,11.3,scrim,3,lindenwood university,blue,defeat,35:26,1,0,0,2,1,YoStone,jungle,Olaf,3,6,4,2,1,0,13.7,8.9,0.7,4.1,215.3,172.5,14.1,28.7,0,20.2,0,17.8,38.5,25.9,11.3,1.4,4,8,0,6,11.3,11.3,40,177,137,0,1.166666667,0.466666667,2.283333333,0.233788396,1.212389381,-1.3,-5,6.12,30.48
2021-02-05,11.3,scrim,3,lindenwood university,blue,defeat,35:26,1,0,0,2,1,VinaZz VI,mid,Galio,2,5,9,2,1,0,10,0.1,10,0,137.6,7.5,130.1,0,0,3.2,0.4,1.2,27.8,18.2,7.8,1.9,10,1,0,2,10.8,10.8,198,2,1,0,2.2,0.733333333,2,0.170648464,0.925925926,-4,-81,5.64,22.01
2021-02-05,11.3,scrim,3,lindenwood university,blue,defeat,35:26,1,0,0,2,1,MoonJuices,adc,Senna,5,7,8,2,1,1,25.6,22.4,0.8,2.3,205.1,171.3,3.9,30,249,7.3,1.3,8.3,18.9,8.9,9.1,0.9,10,4,0,1,15,14.4,285,9,9,0,1.857142857,0.866666667,3.657142857,0.436860068,1.706666667,-1.9,62,8.30,25.40
2021-02-05,11.3,scrim,3,lindenwood university,blue,defeat,35:26,1,0,0,2,1,ZenDofu,support,Lulu,1,5,11,1,1,0,3.4,0.8,2.5,0,19.4,5.4,11,2.9,0,5.8,0,4.8,17.6,10.8,6.3,0.5,39,7,0,13,7.3,6.1,19,0,0,0,2.4,0.8,0.68,0.058020478,0.465753425,-2.3,-18,0.54,99.91
2021-02-05,11.3,scrim,3,missouri university of science and technology,red,victory,35:26,8,1,2,4,1,TheRedSquidward,top,Gangplank,4,1,14,4,2,0,22.3,14.5,6.3,1.4,282.3,234,21.4,26.9,1268,28.2,9.2,5.9,17.1,9.6,3.9,3.6,12,7,0,2,16.3,14.9,281,26,8,6,18,0.692307692,22.3,0.249440716,1.36809816,5.3,108,8.66,35.56
2021-02-05,11.3,scrim,3,missouri university of science and technology,red,victory,35:26,8,1,2,4,1,PixFish,jungle,Jarvan IV,0,3,16,0,0,0,5.6,5,0.5,0.1,204.1,166.8,24.3,13,0,26.9,1.7,15.3,31.4,22.2,5.5,3.7,8,10,0,7,12.6,11.8,25,197,128,19,5.333333333,0.615384615,1.866666667,0.062639821,0.444444444,1.3,5,6.27,42.33
2021-02-05,11.3,scrim,3,missouri university of science and technology,red,victory,35:26,8,1,2,4,1,Jack of 2 Trades,mid,Orianna,6,4,12,2,1,0,23.5,1.6,21.6,0.2,183.8,19.6,160.5,3.7,0,5.2,2.2,2.1,15.4,9.6,4.3,1.5,11,5,0,3,14.8,13.5,261,20,7,10,4.5,0.692307692,5.875,0.262863535,1.587837838,4,81,7.93,32.17
2021-02-05,11.3,scrim,3,missouri university of science and technology,red,victory,35:26,8,1,2,4,1,EpicFighter,adc,Kai'Sa,14,3,8,5,3,0,32,22.8,5.6,3.6,194.4,167,14.2,13.2,814,28.2,6.2,8.1,18.1,11.6,5.2,1.3,10,8,0,1,16.9,14.8,220,12,12,0,7.333333333,0.846153846,10.66666667,0.357941834,1.893491124,1.9,-62,6.55,32.17
2021-02-05,11.3,scrim,3,missouri university of science and technology,red,victory,35:26,8,1,2,4,1,OG Dankster,support,Leona,2,5,11,2,1,0,6,1.7,3.7,0.6,35.2,6.9,9.7,18.6,0,4.5,2.1,2.8,17.5,11.5,4.7,1.4,27,12,0,8,9.6,8.9,37,0,0,0,2.6,0.5,1.2,0.067114094,0.625,2.3,18,1.04,79.59
2021-02-06,11.3,clolr3,1,missouri university of science and technology,blue,victory,30:11,8,1,2,4,2,TheRedSquidward,top,Mordekaiser,6,1,13,5,3,0,19.8,2.2,16,1.7,133.2,24.1,95.9,13.3,0,13.8,3,9.3,17.4,9.8,7.3,0.3,13,3,0,4,12.8,12.3,188,16,0,4,19,0.703703704,19.8,0.25095057,1.546875,4.1,35,6.76,39.76
2021-02-06,11.3,clolr3,1,missouri university of science and technology,blue,victory,30:11,8,1,2,4,2,PixFish,jungle,Udyr,3,2,14,2,1,0,6,2.4,3.2,0.4,181.6,59.6,107.4,14.6,0,34.6,2.6,16.3,30,21,8.3,0.7,9,11,0,7,12,11.3,24,169,103,21,8.5,0.62962963,3,0.076045627,0.5,2.5,-4,6.39,53.67
2021-02-06,11.3,clolr3,1,missouri university of science and technology,blue,victory,30:11,8,1,2,4,2,Jack of 2 Trades,mid,Yone,4,2,11,2,1,0,20.1,13.9,2.8,3.4,165,131.2,19.8,13.9,637,19.6,2.9,4.6,15.1,8.2,5.8,1.1,11,5,0,4,12.3,11.5,201,22,4,8,7.5,0.555555556,10.05,0.254752852,1.634146341,3,21,7.39,39.76
2021-02-06,11.3,clolr3,1,missouri university of science and technology,blue,victory,30:11,8,1,2,4,2,EpicFighter,adc,Kai'Sa,12,4,5,7,5,1,24.7,16.7,5.2,2.8,151.5,128.3,13,10.2,564,22.2,3.7,6.5,15.4,10.4,3.8,1.2,11,0,0,4,14.3,11.4,197,8,4,4,4.25,0.62962963,6.175,0.313054499,1.727272727,1.4,-21,6.79,29.82
2021-02-06,11.3,clolr3,1,missouri university of science and technology,blue,victory,30:11,8,1,2,4,2,OG Dankster,support,Leona,2,4,17,2,1,0,8.3,2.5,5.1,0.8,34,7.4,8.8,17.8,0,3.5,1.7,1.5,14.5,7.4,6.6,0.5,24,11,0,7,8.9,8.1,36,0,0,0,4.75,0.703703704,2.075,0.105196451,0.93258427,2.6,-3,1.19,83.49
2021-02-06,11.3,clolr3,1,lindenwood university,red,defeat,30:11,1,0,0,1,0,LoL Coach Sam,top,Camille,2,6,4,2,1,0,8.5,6.2,0.5,1.8,87.6,68.5,0.5,18.6,0,0.8,0.2,3,21.6,12.1,7,2.4,7,5,0,0,8.7,8.2,168,1,1,0,1,0.461538462,1.416666667,0.151785714,0.977011494,-4.1,-35,5.60,23.85
2021-02-06,11.3,clolr3,1,lindenwood university,red,defeat,30:11,1,0,0,1,0,YoStone,jungle,Hecarim,0,6,10,0,0,0,7.1,5,1.7,0.5,168.9,142.1,14.3,12.5,0,13.2,0.2,17.1,36.8,22.2,12.6,2,8,10,0,8,9.5,9.4,36,161,124,0,1.666666667,0.769230769,1.183333333,0.126785714,0.747368421,-2.5,4,6.53,51.68
2021-02-06,11.3,clolr3,1,lindenwood university,red,defeat,30:11,1,0,0,1,0,VinaZz VI,mid,Lissandra,2,4,4,2,1,0,18.1,0.6,17.5,0,128.6,14.6,111.7,2.3,0,3,0.1,2.5,15.5,8.4,5.7,1.3,7,2,0,4,9.3,9.2,202,0,0,0,1.5,0.461538462,4.525,0.323214286,1.946236559,-3,-21,6.69,25.84
